StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_BallotBoxStuffing,consent,Q78,gender,gender_4_TEXT,Q102,education level,college year,degree type,desiner,desiner_1_TEXT,years of experience,stimuli-2d-3-1-li_1,stimuli-2d-3-1-va,stimuli-2d-3-1-ar,stimuli-2d-3-1-do,stimuli-2d-3-2-li_1,stimuli-2d-3-2-va,stimuli-2d-3-2-ar,stimuli-2d-3-2-do,stimuli-2d-3-3-li_1,stimuli-2d-3-3-va,stimuli-2d-3-3-ar,stimuli-2d-3-3-do,stimuli-2d-5-1-li_1,stimuli-2d-5-1-va,stimuli-2d-5-1-ar,stimuli-2d-5-1-do,stimuli-2d-5-2-li_1,stimuli-2d-5-2-va,stimuli-2d-5-2-ar,stimuli-2d-5-2-do,stimuli-2d-5-3-li_1,stimuli-2d-5-3-va,stimuli-2d-5-3-ar,stimuli-2d-5-3-do,stimuli-2d-8-1-li_1,stimuli-2d-8-1-va,stimuli-2d-8-1-ar,stimuli-2d-8-1-do,stimuli-2d-8-2-li_1,stimuli-2d-8-2-va,stimuli-2d-8-2-ar,stimuli-2d-8-2-do,stimuli-2d-8-3-li_1,stimuli-2d-8-3-va,stimuli-2d-8-3-ar,stimuli-2d-8-3-do,stimuli-2d-13-1-li_1,stimuli-2d-13-1-va,stimuli-2d-13-1-ar,stimuli-2d-13-1-do,stimuli-2d-13-2-li_1,stimuli-2d-13-2-va,stimuli-2d-13-2-ar,stimuli-2d-13-2-do,stimuli-2d-13-3-li_1,stimuli-2d-13-3-va,stimuli-2d-13-3-ar,stimuli-2d-13-3-do,stimuli-2d-22-1-li_1,stimuli-2d-22-1-va,stimuli-2d-22-1-ar,stimuli-2d-22-1-do,stimuli-2d-22-2-li_1,stimuli-2d-22-2-va,stimuli-2d-22-2-ar,stimuli-2d-22-2-do,stimuli-2d-22-3-li_1,stimuli-2d-22-3-va,stimuli-2d-22-3-ar,stimuli-2d-22-3-do,stimuli-2d-36-1-li_1,stimuli-2d-36-1-va,stimuli-2d-36-1-ar,stimuli-2d-36-1-do,stimuli-2d-36-2-li_1,stimuli-2d-36-2-va,stimuli-2d-36-2-ar,stimuli-2d-36-2-do,stimuli-2d-36-3-li_1,stimuli-2d-36-3-va,stimuli-2d-36-3-ar,stimuli-2d-36-3-do,stimuli-2d-60-1-li_1,stimuli-2d-60-1-va,stimuli-2d-60-1-ar,stimuli-2d-60-1-do,stimuli-2d-60-2-li_1,stimuli-2d-60-2-va,stimuli-2d-60-2-ar,stimuli-2d-60-2-do,stimuli-2d-60-3-li_1,stimuli-2d-60-3-va,stimuli-2d-60-3-ar,stimuli-2d-60-3-do,stimuli-2d-98-1-li_1,stimuli-2d-98-1-va,stimuli-2d-98-1-ar,stimuli-2d-98-1-do,stimuli-2d-98-2-li_1,stimuli-2d-98-2-va,stimuli-2d-98-2-ar,stimuli-2d-98-2-do,stimuli-2d-98-3-li_1,stimuli-2d-98-3-va,stimuli-2d-98-3-ar,stimuli-2d-98-3-do,stimuli-2d-162-1-li_1,stimuli-2d-162-1-va,stimuli-2d-162-1-ar,stimuli-2d-162-1-do,stimuli-2d-162-2-li_1,stimuli-2d-162-2-va,stimuli-2d-162-2-ar,stimuli-2d-162-2-do,stimuli-2d-162-3-li_1,stimuli-2d-162-3-va,stimuli-2d-162-3-ar,stimuli-2d-162-3-do,stimuli-2d-266-1-li_1,stimuli-2d-266-1-va,stimuli-2d-266-1-ar,stimuli-2d-266-1-do,stimuli-2d-266-2-li_1,stimuli-2d-266-2-va,stimuli-2d-266-2-ar,stimuli-2d-266-2-do,stimuli-2d-266-3-li_1,stimuli-2d-266-3-va,stimuli-2d-266-3-ar,stimuli-2d-266-3-do,stimuli-3d-3-1-li_1,stimuli-3d-3-1-va,stimuli-3d-3-1-ar,stimuli-3d-3-1-do,stimuli-3d-3-2-li_1,stimuli-3d-3-2-va,stimuli-3d-3-2-ar,stimuli-3d-3-2-do,stimuli-3d-3-3-li_1,stimuli-3d-3-3-va,stimuli-3d-3-3-ar,stimuli-3d-3-3-do,stimuli-3d-5-1-li_1,stimuli-3d-5-1-va,stimuli-3d-5-1-ar,stimuli-3d-5-1-do,stimuli-3d-5-2-li_1,stimuli-3d-5-2-va,stimuli-3d-5-2-ar,stimuli-3d-5-2-do,stimuli-3d-5-3-li_1,stimuli-3d-5-3-va,stimuli-3d-5-3-ar,stimuli-3d-5-3-do,stimuli-3d-8-1-li_1,stimuli-3d-8-1-va,stimuli-3d-8-1-ar,stimuli-3d-8-1-do,stimuli-3d-8-2-li_1,stimuli-3d-8-2-va,stimuli-3d-8-2-ar,stimuli-3d-8-2-do,stimuli-3d-8-3-li_1,stimuli-3d-8-3-va,stimuli-3d-8-3-ar,stimuli-3d-8-3-do,stimuli-3d-13-1-li_1,stimuli-3d-13-1-va,stimuli-3d-13-1-ar,stimuli-3d-13-1-do,stimuli-3d-13-2-li_1,stimuli-3d-13-2-va,stimuli-3d-13-2-ar,stimuli-3d-13-2-do,stimuli-3d-13-3-li_1,stimuli-3d-13-3-va,stimuli-3d-13-3-ar,stimuli-3d-13-3-do,stimuli-3d-22-1-li_1,stimuli-3d-22-1-va,stimuli-3d-22-1-ar,stimuli-3d-22-1-do,stimuli-3d-22-2-li_1,stimuli-3d-22-2-va,stimuli-3d-22-2-ar,stimuli-3d-22-2-do,stimuli-3d-22-3-li_1,stimuli-3d-22-3-va,stimuli-3d-22-3-ar,stimuli-3d-22-3-do,stimuli-3d-36-1-li_1,stimuli-3d-36-1-va,stimuli-3d-36-1-ar,stimuli-3d-36-1-do,stimuli-3d-36-2-li_1,stimuli-3d-36-2-va,stimuli-3d-36-2-ar,stimuli-3d-36-2-do,stimuli-3d-36-3-li_1,stimuli-3d-36-3-va,stimuli-3d-36-3-ar,stimuli-3d-36-3-do,stimuli-3d-60-1-li_1,stimuli-3d-60-1-va,stimuli-3d-60-1-ar,stimuli-3d-60-1-do,stimuli-3d-60-2-li_1,stimuli-3d-60-2-va,stimuli-3d-60-2-ar,stimuli-3d-60-2-do,stimuli-3d-60-3-li_1,stimuli-3d-60-3-va,stimuli-3d-60-3-ar,stimuli-3d-60-3-do,stimuli-3d-98-1-li_1,stimuli-3d-98-1-va,stimuli-3d-98-1-ar,stimuli-3d-98-1-do,stimuli-3d-98-2-li_1,stimuli-3d-98-2-va,stimuli-3d-98-2-ar,stimuli-3d-98-2-do,stimuli-3d-98-3-li_1,stimuli-3d-98-3-va,stimuli-3d-98-3-ar,stimuli-3d-98-3-do,stimuli-3d-162-1-li_1,stimuli-3d-162-1-va,stimuli-3d-162-1-ar,stimuli-3d-162-1-do,stimuli-3d-162-2-li_1,stimuli-3d-162-2-va,stimuli-3d-162-2-ar,stimuli-3d-162-2-do,stimuli-3d-162-3-li_1,stimuli-3d-162-3-va,stimuli-3d-162-3-ar,stimuli-3d-162-3-do,stimuli-3d-266-1-li_1,stimuli-3d-266-1-va,stimuli-3d-266-1-ar,stimuli-3d-266-1-do,stimuli-3d-266-2-li_1,stimuli-3d-266-2-va,stimuli-3d-266-2-ar,stimuli-3d-266-2-do,stimuli-3d-266-3-li_1,stimuli-3d-266-3-va,stimuli-3d-266-3-ar,stimuli-3d-266-3-do,stimuli-dot-3-1-li_1,stimuli-dot-3-1-va,stimuli-dot-3-1-ar,stimuli-dot-3-1-do,stimuli-dot-3-2-li_1,stimuli-dot-3-2-va,stimuli-dot-3-2-ar,stimuli-dot-3-2-do,stimuli-dot-3-3-li_1,stimuli-dot-3-3-va,stimuli-dot-3-3-ar,stimuli-dot-3-3-do,stimuli-dot-5-1-li_1,stimuli-dot-5-1-va,stimuli-dot-5-1-ar,stimuli-dot-5-1-do,stimuli-dot-5-2-li_1,stimuli-dot-5-2-va,stimuli-dot-5-2-ar,stimuli-dot-5-2-do,stimuli-dot-5-3-li_1,stimuli-dot-5-3-va,stimuli-dot-5-3-ar,stimuli-dot-5-3-do,stimuli-dot-8-1-li_1,stimuli-dot-8-1-va,stimuli-dot-8-1-ar,stimuli-dot-8-1-do,stimuli-dot-8-2-li_1,stimuli-dot-8-2-va,stimuli-dot-8-2-ar,stimuli-dot-8-2-do,stimuli-dot-8-3-li_1,stimuli-dot-8-3-va,stimuli-dot-8-3-ar,stimuli-dot-8-3-do,stimuli-dot-13-1-li_1,stimuli-dot-13-1-va,stimuli-dot-13-1-ar,stimuli-dot-13-1-do,stimuli-dot-13-2-li_1,stimuli-dot-13-2-va,stimuli-dot-13-2-ar,stimuli-dot-13-2-do,stimuli-dot-13-3-li_1,stimuli-dot-13-3-va,stimuli-dot-13-3-ar,stimuli-dot-13-3-do,stimuli-dot-22-1-li_1,stimuli-dot-22-1-va,stimuli-dot-22-1-ar,stimuli-dot-22-1-do,stimuli-dot-22-2-li_1,stimuli-dot-22-2-va,stimuli-dot-22-2-ar,stimuli-dot-22-2-do,stimuli-dot-22-3-li_1,stimuli-dot-22-3-va,stimuli-dot-22-3-ar,stimuli-dot-22-3-do,stimuli-dot-36-1-li_1,stimuli-dot-36-1-va,stimuli-dot-36-1-ar,stimuli-dot-36-1-do,stimuli-dot-36-2-li_1,stimuli-dot-36-2-va,stimuli-dot-36-2-ar,stimuli-dot-36-2-do,stimuli-dot-36-3-li_1,stimuli-dot-36-3-va,stimuli-dot-36-3-ar,stimuli-dot-36-3-do,stimuli-dot-60-1-li_1,stimuli-dot-60-1-va,stimuli-dot-60-1-ar,stimuli-dot-60-1-do,stimuli-dot-60-2-li_1,stimuli-dot-60-2-va,stimuli-dot-60-2-ar,stimuli-dot-60-2-do,stimuli-dot-60-3-li_1,stimuli-dot-60-3-va,stimuli-dot-60-3-ar,stimuli-dot-60-3-do,stimuli-dot-98-1-li_1,stimuli-dot-98-1-va,stimuli-dot-98-1-ar,stimuli-dot-98-1-do,stimuli-dot-98-2-li_1,stimuli-dot-98-2-va,stimuli-dot-98-2-ar,stimuli-dot-98-2-do,stimuli-dot-98-3-li_1,stimuli-dot-98-3-va,stimuli-dot-98-3-ar,stimuli-dot-98-3-do,stimuli-dot-162-1-li_1,stimuli-dot-162-1-va,stimuli-dot-162-1-ar,stimuli-dot-162-1-do,stimuli-dot-162-2-li_1,stimuli-dot-162-2-va,stimuli-dot-162-2-ar,stimuli-dot-162-2-do,stimuli-dot-162-3-li_1,stimuli-dot-162-3-va,stimuli-dot-162-3-ar,stimuli-dot-162-3-do,stimuli-dot-266-1-li_1,stimuli-dot-266-1-va,stimuli-dot-266-1-ar,stimuli-dot-266-1-do,stimuli-dot-266-2-li_1,stimuli-dot-266-2-va,stimuli-dot-266-2-ar,stimuli-dot-266-2-do,stimuli-dot-266-3-li_1,stimuli-dot-266-3-va,stimuli-dot-266-3-ar,stimuli-dot-266-3-do
2023-10-08 13:24,2023-10-08 14:01,Endere̤o IP,100,2231,Verdadeiro,2023-10-08 14:01,R_YXD1WhyGbnTmQJH,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),Degree in medicine. I have completed 1 year and a half.,,No,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,1,5,2,3,2,3,2,4,2,4,2,4,2,4,2,5,2,3,3,3,3,3,4,3,4,3,2,4,2,2,4,3,3,3,4,2,4,2,4,3,3,3,4,2,4,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,1,4,2,4,2,4,2,5,1,5,2,4,1,5,2,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,4,3,3,3,3,2,4,2,4,3,3,3,3,3,3,3,3,2,4,3,3,5,1,5,1,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,4,1,5,1,5,2,4,2,4,3,3,3,3,3,3,3,3,2,4,2,4,3,3,3,3,2,4,2,4,2,4,2,3,4,3,3,3,3,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,3,3,3,3,3,3,5,2,4,2,5,1,5,2,5,1,5,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1
2023-10-08 13:23,2023-10-08 14:18,Endere̤o IP,100,3285,Verdadeiro,2023-10-08 14:18,R_2Y3o6ocAqWiqn09,anonymous,EN,,Yes,Yes,Woman,,Female,High school graduate,,,Yes. My area of design is,interiores,3,1,5,5,1,1,5,5,1,2,4,4,2,2,4,4,2,1,5,5,1,1,5,5,1,2,4,4,2,1,5,5,1,2,4,4,2,3,3,3,3,3,3,4,2,3,4,4,2,3,3,3,3,2,3,3,3,3,4,4,2,3,3,3,3,4,3,2,4,3,3,3,3,4,2,2,4,3,3,3,3,4,2,2,4,3,3,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,1,5,5,1,2,4,4,2,1,5,5,1,1,5,5,1,1,5,4,1,1,5,5,1,1,5,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,3,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,4,4,2,3,3,3,3,2,4,4,2,3,3,3,3,2,4,4,2,4,2,2,4,4,3,2,4,4,2,2,4,4,2,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,2,4,4,2,2,4,4,2,2,4,4,2,1,5,5,1,1,5,5,1,2,4,4,2,2,4,4,2,2,4,4,2,3,3,3,3,3,3,3,3,2,4,4,2,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,5,1,1,1,4,2,2,4,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5
2023-10-06 18:59,2023-10-08 14:41,Endere̤o IP,100,157363,Verdadeiro,2023-10-08 14:41,R_1eravupTQ6Dhg5h,anonymous,EN,TRUE,Yes,Yes,Man,,Male,Professional degree,,Master's Degree student,No,,,1,5,1,4,1,1,1,5,1,5,1,1,1,5,1,5,1,5,1,1,1,5,5,1,1,5,1,5,1,4,2,3,3,3,2,4,1,5,1,1,1,5,2,5,2,4,2,4,3,3,3,3,2,4,2,4,3,3,3,3,4,3,4,3,3,3,3,3,4,2,4,2,5,5,5,4,4,2,4,3,5,1,5,5,5,1,5,5,4,2,4,2,3,3,3,3,5,1,5,5,5,1,4,2,5,1,5,5,5,1,5,5,5,1,1,3,5,1,5,3,1,5,1,2,1,5,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,5,1,3,3,3,3,2,4,2,4,2,5,2,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,5,3,5,1,5,5,5,2,5,3,5,1,5,5,5,1,5,4,5,5,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,1,5,1,5,1,1,1,5,1,5,3,3,3,3,1,5,1,1,1,1,1,5,1,5,1,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,4,2,5,1,5,5,4,3,3,3,5,1,5,3,4,1,5,4,5,1,5,1,5,1,5,4,5,1,5,5,5,2,4,2,5,1,5,4,5,1,5,5,5,1,5,1
2023-10-08 13:42,2023-10-08 14:43,Endere̤o IP,100,3627,Verdadeiro,2023-10-08 14:43,R_3aPclawDb4wIJih,anonymous,EN,,Yes,Yes,Not listed:,,Female,4 year degree,,Licenciatura em Pedagogia,No,,,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,2,1,5,1,1,2,4,2,2,2,4,2,2,2,4,1,3,4,2,4,4,4,2,4,4,3,3,3,3,5,1,5,5,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,2,4,2,2,3,3,3,3,2,4,2,2,3,3,3,3,4,2,3,4,3,3,3,3,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,5,1,5,5,4,2,4,4,4,2,3,4,5,1,5,5,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,2,4,2,2,3,3,3,3,2,4,2,2,4,2,4,4,3,3,3,3,4,2,4,4,4,2,4,4,5,1,5,5,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5
2023-10-08 14:47,2023-10-08 15:12,Endere̤o IP,100,1510,Verdadeiro,2023-10-08 15:12,R_3OoAwBJUasIDIDq,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,degree in physiotherapy,No,,,1,5,1,5,1,5,1,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,3,3,3,3,3,2,4,3,4,2,4,3,3,3,3,4,2,4,2,4,2,4,2,3,3,3,3,4,2,4,2,4,3,3,3,4,3,4,2,4,2,4,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,4,3,4,4,5,2,4,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,4,2,4,2,3,2,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,2,4,2,3,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,3,3,3,3,4,2,4,2,4,3,3,3,4,2,4,2,3,3,3,3,4,2,4,2,5,2,4,2,4,2,4,2,5,1,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,4,1,5,1,5,1,4,2,4,1,5,1,5,2,4,2,4,2,4,2,4,1,5,1,5,2,4,2,4,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,2,4,2,4,2,3,3,3,3,4,2,4,2,4,2,4,2,4,2,4,2,5,1,5,1,4,2,4,2,4,2,4,2,5,1,5,1,4,3,3,3,4,3,4,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 17:18,2023-10-08 17:53,Endere̤o IP,100,2109,Verdadeiro,2023-10-08 17:53,R_3JlwgvkR0tk3JKS,anonymous,EN,,Yes,Yes,Woman,,Female,4 year degree,,Gradua̤̣o em enfermagem,No,,,1,5,1,5,1,3,1,5,1,3,1,5,1,3,1,5,1,3,1,5,1,3,1,5,1,3,1,4,2,3,1,4,3,3,1,4,3,3,1,5,3,3,1,4,3,3,2,3,3,2,2,4,3,3,1,4,5,2,3,2,4,2,2,4,3,3,2,4,4,2,1,3,5,2,2,3,4,2,2,2,5,2,3,2,4,2,4,2,5,2,3,3,5,2,3,2,5,2,3,1,5,2,2,2,5,2,2,2,4,3,2,3,4,2,2,2,5,2,3,2,1,4,1,5,1,3,1,5,1,3,1,5,1,3,1,4,3,3,1,4,1,3,1,4,3,3,1,4,4,3,1,4,3,3,1,5,3,3,1,5,4,2,2,3,3,3,1,4,4,2,2,3,4,2,2,2,3,3,2,4,4,2,2,3,3,3,2,3,3,2,1,4,3,3,1,3,4,3,2,2,4,3,1,3,5,2,4,1,5,2,4,1,5,2,3,2,5,2,4,1,5,1,4,1,5,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,1,3,1,5,1,3,1,5,1,3,1,5,2,3,1,5,1,4,1,5,2,3,1,5,1,3,1,4,3,3,1,4,1,3,1,4,3,3,1,4,3,3,1,4,3,3,1,3,4,3,1,3,4,3,1,4,4,2,2,2,3,3,2,4,4,2,2,2,3,3,2,3,5,2,2,2,5,2,4,2,4,2,2,2,5,2,3,2,4,3,1,3,4,3,2,4,5,2,3,2,4,3,2,2,5,2,2,2,5,3,2,3,5,3,2,2,5,3,3,2
2023-10-08 17:44,2023-10-08 18:34,Endere̤o IP,100,2968,Verdadeiro,2023-10-08 18:34,R_3ERu8uaMYLJmW7j,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,Master's degree in History by Universidade Estadual do Maranḥo,No,,,1,5,1,5,1,5,1,4,1,5,1,5,2,5,2,4,1,5,1,5,1,5,1,5,2,4,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,2,4,2,4,2,4,2,5,2,4,2,4,2,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,2,4,2,4,2,4,1,4,2,4,3,4,3,3,2,4,2,4,3,4,3,2,3,3,4,2,4,2,4,1,4,2,4,4,4,2,4,4,4,3,3,4,3,3,3,4,4,2,4,2,3,3,3,2,3,3,3,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,3,3,2,3,4,2,4,1,3,4,3,3,2,4,3,2,4,2,4,1,3,3,3,2,3,3,4,2,4,2,3,2,4,2,4,1,4,2,4,2,4,2,4,2,5,1,5,1,4,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 18:03,2023-10-08 18:46,Endere̤o IP,100,2588,Verdadeiro,2023-10-08 18:46,R_3jUqLUlLjjo3w38,anonymous,EN,,Yes,Yes,Woman,,Female,4 year degree,,Bachelor's Degree in Agricultural Engineering,No,,,1,5,1,4,1,5,1,3,1,5,1,4,1,4,1,1,2,5,1,3,1,5,1,3,2,4,1,3,2,4,1,3,3,4,2,2,3,4,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,2,4,2,3,1,5,1,5,1,5,1,5,1,4,1,4,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,4,1,4,1,3,2,4,1,3,2,4,1,3,1,4,1,3,3,4,3,3,2,4,1,3,2,4,2,3,2,4,2,2,3,4,2,2,3,3,3,2,3,3,2,2,4,2,4,1,4,2,2,2,4,2,4,3,4,2,4,1,4,2,3,3,4,3,2,2,4,3,2,1,4,2,3,1,4,3,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,4,1,5,1,4,1,5,1,3,1,4,1,3,1,5,1,3,1,5,1,3,2,4,1,3,2,4,2,2,3,4,1,3,3,4,2,1,3,4,2,3,3,4,2,2,4,3,2,2,5,1,4,3,4,2,4,1,4,2,3,1,4,2,3,2,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 18:39,2023-10-08 19:18,Endere̤o IP,100,2343,Verdadeiro,2023-10-08 19:18,R_3MaGynHoZof2Ur0,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),Gesṭo de Recursos Humanos / Tranquei em 2012,,No,,,1,3,1,4,2,4,1,4,2,4,1,4,1,4,2,4,2,4,1,4,1,4,1,4,2,4,1,4,2,5,1,3,3,4,1,4,2,4,1,3,1,4,1,4,3,3,1,3,3,4,1,4,2,3,2,4,3,4,1,4,2,3,2,3,3,4,1,4,3,4,1,4,4,3,2,1,3,3,1,4,5,3,3,3,4,3,2,3,4,3,2,3,5,2,3,2,4,3,1,3,5,2,3,2,5,2,3,1,4,3,2,4,5,2,3,2,5,2,3,2,2,4,1,4,1,5,1,3,2,4,1,4,2,4,1,4,2,3,1,3,1,4,1,3,3,4,1,4,2,4,1,3,2,4,1,3,3,4,1,4,3,4,1,4,3,4,1,4,3,4,1,4,3,4,1,4,3,4,1,4,3,4,1,4,3,4,1,3,3,4,1,4,2,3,1,3,3,3,1,4,3,4,1,3,3,3,1,3,5,2,3,2,5,3,3,1,5,2,3,2,5,2,3,1,4,2,3,2,5,2,4,2,5,1,4,1,5,2,3,2,1,4,2,3,1,4,1,3,1,4,1,5,2,4,1,3,1,4,1,4,2,4,1,4,2,4,1,4,2,3,1,4,1,4,1,4,2,4,1,4,2,4,1,4,2,4,1,3,3,4,1,4,3,4,1,4,3,4,1,4,2,4,1,4,3,4,2,4,3,4,1,4,3,4,1,3,2,3,2,3,3,3,2,3,4,4,2,3,4,4,1,4,4,3,2,2,4,3,3,2,4,2,1,3,4,3,3,4,5,2,3,1,5,2,3,2,5,2,3,2
2023-10-08 17:24,2023-10-08 19:27,Endere̤o IP,100,7353,Verdadeiro,2023-10-08 19:27,R_3Mm1QcWfNxvqnkq,anonymous,EN,TRUE,Yes,Yes,Woman,,Female,Professional degree,,Bacharel from direito,Yes. My area of design is,Folders,1,1,5,5,5,1,4,4,4,1,5,5,5,1,5,5,5,1,4,4,1,1,5,5,1,2,4,4,4,1,5,5,5,1,5,5,5,3,3,3,3,2,4,4,4,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,2,2,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,2,2,4,2,2,2,5,1,1,1,5,1,1,1,4,2,1,2,4,2,2,4,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,5,2,4,4,4,1,5,5,5,1,5,5,5,2,4,4,2,2,4,4,4,2,4,4,5,2,4,4,3,2,4,4,4,2,4,4,2,2,4,4,4,3,3,3,3,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,4,2,2,3,4,2,2,4,4,2,2,4,4,2,2,2,4,2,2,2,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,4,1,5,5,5,1,5,5,5,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,1,4,2,2,3,3,3,3,2,4,4,4,2,4,4,4,3,3,3,3,2,4,4,4,3,3,3,3,2,4,4,2,4,2,2,3,3,3,3,3,3,3,3,3,2,4,2,4,3,3,3,3,4,2,4,4,4,2,2,2,4,2,2,2,5,1,1,1,5,1,5,5,5,1,1,1
